Bod1Cis, Bod2Cis, CasCesty, Dlzka, Druh, Hmot, Loko, MeskanieOdchod, PocNaprav, PocVoznov, Vlak
33654500, 34694000, 210, 176, Ex, 392, 1098, -165, 28, 7, 112
33654500, 34694000, 210, 202, Ex, 451, 1510, -750, 32, 8, 114
33654500, 34694000, 210, 174, Ex, 397, 1510, -574, 28, 7, 116
33654500, 34694000, 210, 150, Ex, 361, 3800, -892, 24, 6, 131
33654500, 34694000, 210, 147, Ex, 339, 1510, -1989, 24, 6, 140
33654500, 34694000, 210, 149, Ex, 346, 1510, -1320, 24, 6, 142
33654500, 34694000, 210, 198, Ex, 432, 1510, -872, 32, 8, 144
33654500, 34694000, 180, 185, Ex, 412, 6800, -1658, 28, 7, 240
33654500, 34694000, 210, 177, Ex, 420, 3800, -132, 28, 7, 407
33654500, 34694000, 240, 411, Ex, 842, 3830, -639, 64, 16, 442
33654500, 34694000, 180, 176, Ex, 398, 1510, -508, 28, 7, 502
33654500, 34694000, 180, 185, Ex, 412, 6800, -508, 28, 7, 504
33654500, 34694000, 180, 185, Ex, 412, 6800, -994, 28, 7, 506
33654500, 34694000, 180, 185, Ex, 412, 1510, -201, 28, 7, 510
33654500, 34694000, 180, 185, Ex, 412, 6800, -843, 28, 7, 512
33654500, 34694000, 180, 149, Ex, 338, 3710, -778, 24, 6, 514
33654500, 34694000, 180, 185, Ex, 412, 6800, -232, 28, 7, 516
33654500, 34694000, 240, 174, Ex, 389, 1510, -1036, 28, 7, 544
33654500, 34694000, 240, 97, Ex, 245, 1510, -364, 16, 4, 546
33654500, 34694000, 210, 122, Ex, 289, 3800, -583, 20, 5, 591
33654500, 34694000, 240, 91, R, 215, 1502, -383, 16, 4, 640
33654500, 34694000, 240, 166, R, 359, 3620, -370, 28, 7, 820
33654500, 34694000, 240, 166, R, 358, 3620, -429, 28, 7, 824
33654500, 34694000, 240, 166, R, 358, 3620, -455, 28, 7, 826
33654500, 34694000, 240, 166, R, 359, 3620, -930, 28, 7, 828
33654500, 34694000, 240, 166, R, 359, 3620, -447, 28, 7, 830
33654500, 34694000, 240, 166, R, 358, 3620, -735, 28, 7, 832
33654500, 34694000, 240, 166, R, 358, 3620, -1238, 28, 7, 834
33654500, 34694000, 240, 166, R, 359, 3620, -404, 28, 7, 836
33654500, 34694000, 240, 166, R, 358, 3620, -456, 28, 7, 838
33654500, 34694000, 240, 191, R, 404, 3620, -1186, 32, 8, 840
33654500, 34694000, 240, 191, R, 403, 3620, -1106, 32, 8, 842
33654500, 34694000, 240, 191, R, 404, 3620, -1684, 32, 8, 844
33654500, 34694000, 240, 164, R, 351, 3620, -627, 28, 7, 846
33654500, 34694000, 240, 166, R, 359, 3620, -190, 28, 7, 848
33654500, 34694000, 210, 255, Ex, 543, 1620, -413, 40, 10, 1000
33654500, 34694000, 210, 255, Ex, 544, 1620, -360, 40, 10, 1002
33654500, 34694000, 210, 281, Ex, 597, 1620, 0, 44, 11, 1004
33654500, 34694000, 210, 545, Ex, 1107, 1620, -1280, 84, 21, 1006
33654500, 34694000, 210, 229, Ex, 495, 1620, -1339, 36, 9, 1008
33654500, 34694000, 210, 229, Ex, 489, 1620, -276, 36, 9, 1010
33654500, 34694000, 210, 255, Ex, 547, 1620, -1517, 40, 10, 1012
33654500, 34694000, 210, 255, Ex, 544, 1620, -2577, 40, 10, 1014
33654500, 34694000, 210, 202, Ex, 440, 1620, -136, 32, 8, 1016
33654500, 34694000, 210, 202, Ex, 443, 1620, -1426, 32, 8, 1018
33654500, 34694000, 210, 378, Ex, 832, 1620, -20367, 60, 15, 1020
33654500, 34694000, 390, 221, Sv, 430, 1502, -1441, 36, 9, 1300
33654500, 34694000, 210, 90, Ex, 169, 4800, -536, 12, 1, 1350
33654500, 34694000, 210, 90, Ex, 169, 4800, -1112, 12, 1, 1356
33654500, 34694000, 210, 90, Ex, 169, 4800, -1121, 12, 1, 1358
33654500, 34694000, 210, 90, Ex, 169, 4800, -1356, 12, 1, 1362
33654500, 34694000, 210, 90, Ex, 169, 4800, -995, 12, 1, 1366
33654500, 34694000, 270, 80, Os, 180, 4710, -989, 12, 3, 2936
33654500, 34694000, 300, 80, Os, 180, 4710, -1298, 12, 3, 2940
33654500, 34694000, 270, 80, Os, 180, 4710, -558, 12, 3, 2942
33654500, 34694000, 270, 80, Os, 180, 4710, -1036, 12, 3, 2944
33654500, 34694000, 270, 80, Os, 180, 4710, -1185, 12, 3, 2948
33654500, 34694000, 270, 53, Os, 115, 6500, -592, 8, 2, 3050
33654500, 34694000, 270, 53, Os, 115, 6500, -259, 8, 2, 3052
33654500, 34694000, 270, 53, Os, 115, 6500, -1418, 8, 2, 3054
33654500, 34694000, 270, 53, Os, 115, 6500, -764, 8, 2, 3056
33654500, 34694000, 270, 53, Os, 115, 6500, -675, 8, 2, 3058
33654500, 34694000, 270, 53, Os, 115, 6500, -621, 8, 2, 3060
33654500, 34694000, 270, 53, Os, 115, 6500, -87, 8, 2, 3062
33654500, 34694000, 270, 53, Os, 115, 6500, -137, 8, 2, 3064
33654500, 34694000, 270, 53, Os, 115, 6500, -519, 8, 2, 3064
33654500, 34694000, 300, 88, Os, 212, 1630, -585, 16, 4, 3302
33654500, 34694000, 330, 91, Os, 212, 1630, -1419, 16, 4, 3304
33654500, 34694000, 330, 91, Os, 212, 1630, -416, 16, 4, 3306
33654500, 34694000, 270, 53, Os, 115, 6500, -1702, 8, 2, 3360
33654500, 34694000, 270, 53, Os, 115, 6500, -251, 8, 2, 3362
33654500, 34694000, 270, 53, Os, 115, 6500, -68, 8, 2, 3364
33654500, 34694000, 270, 53, Os, 115, 6500, -828, 8, 2, 3368
33654500, 34694000, 420, 29, Os, 47, 8140, -223, 4, 2, 3372
33654500, 34694000, 420, 29, Os, 47, 8140, -911, 4, 2, 3372
33654500, 34694000, 390, 14, Sv, 20, 8100, 566, 2, 1, 21960
33654500, 34694000, 390, 28, Sv, 35, 8100, -219, 4, 2, 21966
33654500, 34694000, 300, 587, Nex, 1310, 3700, -4050, 120, 21, 40501
33654500, 34694000, 330, 0, Nex, 0, 3630, -12180, 0, 0, 41721
33654500, 34694000, 330, 688, Nex, 1439, 1860, -753, 122, 21, 42338
33654500, 34694000, 330, 669, Nex, 1460, 1860, 813, 118, 20, 42338
33654500, 34694000, 330, 533, Nex, 1076, 2160, 6758, 94, 16, 42511
33654500, 34694000, 420, 587, Nex, 1071, 1300, -35430, 86, 41, 43207
33654500, 34694000, 420, 0, Nex, 0, , -77760, 0, 0, 43209
33654500, 34694000, 330, 0, Nex, 0, 3630, 46380, 0, 0, 43401
33654500, 34694000, 330, 495, Nex, 1654, 3266, 4735, 112, 19, 43405
33654500, 34694000, 300, 307, Nex, 1226, 3630, -12829, 64, 16, 45043
33654500, 34694000, 330, 500, Nex, 1738, 3630, -3312, 132, 33, 45047
33654500, 34694000, 360, 516, Nex, 560, 3700, 9111, 76, 19, 46721
33654500, 34694000, 330, 0, Pn, 0, 3630, -78660, 0, 0, 46751
33654500, 34694000, 330, 0, Pn, 0, 3266, -94920, 0, 0, 47001
33654500, 34694000, 330, 492, Pn, 2154, 3266, -19881, 140, 35, 47001
33654500, 34694000, 330, 399, Pn, 2076, 3266, -31121, 112, 28, 47005
33654500, 34694000, 330, 494, Nex, 1872, 3266, -37151, 100, 25, 47041
33654500, 34694000, 330, 519, Nex, 2680, 3266, -25267, 148, 37, 47045
33654500, 34694000, 330, 0, Nex, 0, 3266, -90720, 0, 0, 47053
33654500, 34694000, 330, 0, Nex, 0, 3266, -91920, 0, 0, 47053
33654500, 34694000, 330, 297, Pn, 487, 1890, -5445, 76, 19, 48071
33654500, 34694000, 360, 314, Pn, 567, 7530, -26346, 80, 20, 48073
33654500, 34694000, 360, 0, Nex, 0, , -79860, 0, 0, 48330
33654500, 34694000, 360, 607, Nex, 1153, 1300, 9279, 80, 20, 48330
33654500, 34694000, 330, 574, Pn, 1081, 3630, 8445, 67, 22, 49405
33654500, 34694000, 360, 487, Nex, 1293, 1890, -5524, 106, 18, 54011
33654500, 34694000, 480, 423, Pn, 868, 1630, -4555, 124, 31, 54102
33654500, 34694000, 360, 516, Pn, 1968, 1630, -5295, 104, 26, 54112
33654500, 34694000, 390, 547, Pn, 2329, 1930, -22268, 152, 38, 54121
33654500, 34694000, 360, 350, Pn, 520, 1860, -15031, 84, 21, 54179
33654500, 34694000, 420, 377, Pn, 1664, 1890, -44069, 88, 22, 54206
33654500, 34694000, 420, 18, Lv, 114, 7710, -2864, 6, 1, 54268
33654500, 34694000, 360, 17, Lv, 87, 3630, 951, 4, 1, 54411
33654500, 34694000, 420, 246, Pn, 486, 1210, -38659, 72, 18, 54469
33654500, 34694000, 300, 20, Lv, 87, 1890, -2503, 4, 1, 54595
33654500, 34694000, 480, 99, Sluz, 317, 7300, -15262, 21, 5, 54600
33654500, 34694000, 360, 230, Pn, 455, 1890, -38285, 72, 18, 54627
33654500, 34694000, 450, 268, Pn, 574, 7400, -11431, 88, 22, 54628
33654500, 34694000, 300, 19, Lv, 85, 3650, -10350, 4, 1, 54841
33654500, 34694000, 420, 14, Lv, 72, 7400, -4633, 4, 1, 54846
33654500, 34694000, 420, 593, Pn, 1170, 1930, -13767, 168, 42, 54868
33654500, 34694000, 300, 0, Nex, 0, , -3060, 0, 0, 54904
33654500, 34694000, 300, 555, Nex, 652, 1230, -11387, 84, 21, 54904
33654500, 34694000, 300, 19, Lv, 84, 1860, -5749, 4, 1, 54931
33654500, 34694000, 270, 107, Nex, 235, 1630, -778, 18, 5, 60050
33654500, 34694000, 300, 91, Nex, 203, 3630, -270, 16, 4, 60052
33654500, 34694000, 360, 126, Nex, 229, 3630, 806, 20, 8, 60054
33654500, 34694000, 360, 107, Nex, 549, 1300, -746, 28, 7, 60100
33654500, 34694000, 360, 231, Nex, 775, 1300, -2203, 46, 10, 60100
33654500, 34694000, 360, 17, Nex, 85, 1300, 6382, 4, 1, 60102
33654500, 34694000, 330, 181, Nex, 655, 3630, 6607, 40, 10, 60106
33654500, 34694000, 360, 186, Nex, 503, 1300, -1796, 36, 9, 60209
33654500, 34694000, 360, 435, Nex, 1398, 1300, -626, 92, 25, 60409
33654500, 34694000, 360, 17, Nex, 87, 1300, 3303, 4, 1, 60409
33654500, 34694000, 360, 644, Nex, 1216, 1630, -1449, 116, 26, 61010
33654500, 34694000, 540, 622, Pn, 1988, 3630, -5129, 168, 42, 62002
33654500, 34694000, 390, 593, Pn, 984, 1300, -289, 152, 49, 62010
33654500, 34694000, 390, 553, Pn, 1589, 1300, 3, 124, 35, 62010
33654500, 34694000, 360, 425, Pn, 1295, 1300, -9258, 102, 27, 62014
33654500, 34694000, 420, 366, Pn, 815, 1300, -2877, 98, 26, 62016
33654500, 34694000, 480, 368, Pn, 801, 1300, 7434, 108, 27, 62020
33654500, 34694000, 360, 0, Pn, 0, 1300, -76980, 0, 0, 62022
33654500, 34694000, 360, 18, Lv, 85, 1300, -77, 4, 1, 62022
33654500, 34694000, 480, 19, Lv, 120, 1630, -48240, 6, 1, 64000
33654500, 34694000, 330, 387, Pn, 720, 3630, -32760, 120, 30, 64100
33654500, 34694000, 360, 19, Lv, 125, 3630, -1405, 6, 1, 64300
33654500, 34694000, 360, 0, Pn, 0, 1300, -35940, 0, 0, 65510
33654500, 34694000, 360, 0, Pn, 0, 3630, -8340, 0, 0, 65523
33654500, 34694000, 360, 378, Pn, 1670, 3630, -11418, 84, 21, 65523
33654500, 34694000, 360, 0, Pn, 0, 1300, -35160, 0, 0, 65524
33654500, 34694000, 360, 18, Lv, 85, 1300, -16054, 4, 1, 65524
33654500, 34694000, 360, 414, Pn, 2395, 1810, -8247, 124, 31, 69230
33654500, 34694000, 420, 0, Nex, 0, 3830, -25260, 0, 0, 69510
33654500, 34694000, 360, 17, Sv, 87, 3620, -3716, 4, 1, 90046
33654500, 34694000, 360, 28, Sluz, 64, 4390, -5499, 6, 2, 103056
33654500, 34694000, 720, 22, Sluz, 23, 6280, -3072, 4, 2, 103076
33654500, 34694000, 420, 14, Sluz, 24, 4390, 238, 2, 1, 165510
33654500, 38314100, 120, 150, Ex, 341, 3800, -174, 24, 6, 100
33654500, 38314100, 120, 124, Ex, 299, 3800, -165, 20, 5, 102
33654500, 38314100, 120, 150, Ex, 350, 3800, -574, 24, 6, 104
33654500, 38314100, 150, 149, Ex, 348, 1510, -575, 24, 6, 113
33654500, 38314100, 150, 202, Ex, 447, 1098, -1588, 32, 8, 115
33654500, 38314100, 150, 223, Ex, 477, 1510, -1695, 36, 9, 117
33654500, 38314100, 120, 150, Ex, 354, 3800, -121, 24, 6, 130
33654500, 38314100, 150, 147, Ex, 339, 1510, -3584, 24, 6, 141
33654500, 38314100, 150, 149, Ex, 344, 1510, -864, 24, 6, 143
33654500, 38314100, 150, 172, Ex, 394, 1510, -206, 28, 7, 145
33654500, 38314100, 120, 185, Ex, 378, 6800, -1378, 28, 7, 241
33654500, 38314100, 180, 178, Ex, 416, 3800, -1917, 28, 7, 406
33654500, 38314100, 180, 177, Ex, 420, 3800, -426, 28, 7, 406
33654500, 38314100, 150, 281, R, 666, 3800, -65, 44, 11, 408
33654500, 38314100, 180, 412, Ex, 848, 3505, 5, 64, 16, 443
33654500, 38314100, 180, 411, Ex, 845, 3505, 321, 64, 16, 443
33654500, 38314100, 150, 185, Ex, 412, 6800, -1866, 28, 7, 505
33654500, 38314100, 150, 185, Ex, 412, 6800, -197, 28, 7, 507
33654500, 38314100, 150, 176, Ex, 398, 6800, -187, 28, 7, 509
33654500, 38314100, 150, 185, Ex, 412, 1510, -49, 28, 7, 511
33654500, 38314100, 120, 149, Ex, 338, 1510, -636, 24, 6, 513
33654500, 38314100, 150, 185, Ex, 412, 6800, -937, 28, 7, 515
33654500, 38314100, 150, 185, Ex, 412, 6800, -373, 28, 7, 517
33654500, 38314100, 150, 185, Ex, 412, 6800, -490, 28, 7, 517
33654500, 38314100, 120, 149, Ex, 346, 1510, -694, 24, 6, 545
33654500, 38314100, 150, 96, Ex, 238, 1510, -2, 16, 4, 547
33654500, 38314100, 120, 122, Ex, 289, 3800, -410, 20, 5, 590
33654500, 38314100, 120, 144, R, 321, 1510, -367, 24, 6, 641
33654500, 38314100, 150, 166, R, 359, 3620, 22, 28, 7, 821
33654500, 38314100, 150, 166, R, 358, 3620, -570, 28, 7, 823
33654500, 38314100, 150, 166, R, 358, 3620, -397, 28, 7, 825
33654500, 38314100, 150, 166, R, 359, 3620, 0, 28, 7, 827
33654500, 38314100, 150, 166, R, 359, 3620, -467, 28, 7, 827
33654500, 38314100, 150, 166, R, 358, 3620, -379, 28, 7, 829
33654500, 38314100, 150, 166, R, 359, 3620, -74, 28, 7, 831
33654500, 38314100, 150, 166, R, 359, 3620, -673, 28, 7, 833
33654500, 38314100, 150, 166, R, 358, 3620, -462, 28, 7, 835
33654500, 38314100, 150, 191, R, 403, 3620, 0, 32, 8, 837
33654500, 38314100, 150, 191, R, 403, 3620, -193, 32, 8, 837
33654500, 38314100, 150, 162, R, 359, 3620, 0, 28, 7, 839
33654500, 38314100, 150, 166, R, 358, 3620, -1036, 28, 7, 839
33654500, 38314100, 150, 166, R, 359, 3620, 0, 28, 7, 841
33654500, 38314100, 150, 166, R, 359, 3620, -305, 28, 7, 841
33654500, 38314100, 150, 164, R, 351, 3620, -444, 28, 7, 843
33654500, 38314100, 150, 166, R, 359, 3620, -454, 28, 7, 845
33654500, 38314100, 150, 189, R, 396, 3620, -205, 32, 8, 847
33654500, 38314100, 150, 215, R, 447, 3620, -1409, 36, 9, 849
33654500, 38314100, 150, 166, R, 358, 3620, -395, 28, 7, 849
33654500, 38314100, 150, 229, Ex, 489, 1620, -242, 36, 9, 1001
33654500, 38314100, 150, 255, Ex, 543, 1620, -9090, 40, 10, 1003
33654500, 38314100, 150, 229, Ex, 493, 1620, -2781, 36, 9, 1005
33654500, 38314100, 150, 204, Ex, 445, 1620, -716, 32, 8, 1007
33654500, 38314100, 150, 255, Ex, 543, 1620, -1353, 40, 10, 1009
33654500, 38314100, 150, 229, Ex, 495, 1620, -1428, 36, 9, 1011
33654500, 38314100, 150, 229, Ex, 493, 1620, -488, 36, 9, 1013
33654500, 38314100, 150, 229, Ex, 489, 1620, -695, 36, 9, 1015
33654500, 38314100, 150, 255, Ex, 547, 1620, -841, 40, 10, 1017
33654500, 38314100, 150, 255, Ex, 544, 1620, -686, 40, 10, 1019
33654500, 38314100, 150, 281, Ex, 595, 1620, -488, 44, 11, 1019
33654500, 38314100, 150, 361, Ex, 751, 1620, -391, 56, 14, 1021
33654500, 38314100, 150, 308, Ex, 637, 1620, -73, 48, 12, 1021
33654500, 38314100, 270, 44, Sv, 131, 1502, 6232, 8, 2, 1301
33654500, 38314100, 150, 90, Ex, 169, 4800, -3660, 12, 1, 1351
33654500, 38314100, 150, 90, Ex, 169, 4800, -1421, 12, 1, 1357
33654500, 38314100, 150, 90, Ex, 169, 4800, -2231, 12, 1, 1359
33654500, 38314100, 150, 90, Ex, 169, 4800, -77, 12, 1, 1367
33654500, 38314100, 150, 90, Ex, 169, 4800, -594, 12, 1, 1367
33654500, 38314100, 210, 80, Os, 180, 4710, -475, 12, 3, 2943
33654500, 38314100, 210, 80, Os, 180, 4710, -1187, 12, 3, 2947
33654500, 38314100, 240, 80, Os, 180, 4710, -432, 12, 3, 2949
33654500, 38314100, 240, 80, Os, 180, 4710, -500, 12, 3, 2951
33654500, 38314100, 210, 80, Os, 180, 4710, -1296, 12, 3, 2955
33654500, 38314100, 240, 53, Os, 115, 6500, -241, 8, 2, 3051
33654500, 38314100, 240, 53, Os, 115, 6500, -33, 8, 2, 3053
33654500, 38314100, 240, 53, Os, 115, 6500, -121, 8, 2, 3055
33654500, 38314100, 240, 53, Os, 115, 6500, -545, 8, 2, 3057
33654500, 38314100, 240, 53, Os, 115, 6500, -141, 8, 2, 3059
33654500, 38314100, 240, 53, Os, 115, 6500, -172, 8, 2, 3061
33654500, 38314100, 240, 53, Os, 115, 6500, -65, 8, 2, 3063
33654500, 38314100, 240, 53, Os, 115, 6500, 11, 8, 2, 3063
33654500, 38314100, 240, 53, Os, 115, 6500, -527, 8, 2, 3065
33654500, 38314100, 240, 53, Os, 115, 6500, -850, 8, 2, 3065
33654500, 38314100, 270, 91, Os, 212, 1630, -28, 16, 4, 3301
33654500, 38314100, 270, 91, Os, 217, 1630, -139, 16, 4, 3303
33654500, 38314100, 270, 117, Os, 262, 1630, -523, 20, 5, 3307
33654500, 38314100, 240, 53, Os, 115, 6500, -16, 8, 2, 3361
33654500, 38314100, 240, 53, Os, 115, 6500, -39, 8, 2, 3363
33654500, 38314100, 240, 53, Os, 115, 6500, -121, 8, 2, 3365
33654500, 38314100, 240, 53, Os, 115, 6500, -60, 8, 2, 3369
33654500, 38314100, 240, 28, Sv, 35, 8100, 208, 4, 2, 21961
33654500, 38314100, 240, 14, Sv, 20, 8100, 732, 2, 1, 21967
33654500, 38314100, 360, 29, Os, 47, 8140, -24, 4, 2, 23335
33654500, 38314100, 360, 29, Os, 47, 8140, -63, 4, 2, 23335
33654500, 38314100, 240, 570, Nex, 998, 1870, -13579, 124, 17, 40514
33654500, 38314100, 300, 566, Nex, 1353, 3630, -26224, 104, 22, 41720
33654500, 38314100, 240, 592, Nex, 1213, 1300, -9583, 92, 38, 43204
33654500, 38314100, 240, 565, Nex, 1194, 3630, -52783, 96, 22, 43400
33654500, 38314100, 240, 317, Nex, 907, 3630, 11972, 88, 22, 45222
33654500, 38314100, 300, 604, Nex, 1012, 3266, -15606, 172, 43, 47002
33654500, 38314100, 300, 239, Nex, 1337, 3266, -8082, 76, 19, 47002
33654500, 38314100, 240, 385, Nex, 633, 3266, -11845, 108, 27, 47006
33654500, 38314100, 240, 569, Nex, 1017, 3266, -36533, 164, 41, 47006
33654500, 38314100, 240, 494, Nex, 655, 3266, -39349, 100, 25, 47046
33654500, 38314100, 300, 558, Nex, 919, 1230, -2332, 96, 24, 47200
33654500, 38314100, 240, 253, Pn, 483, 3266, -10201, 68, 17, 48056
33654500, 38314100, 240, 533, Pn, 937, 3266, -55708, 152, 38, 48056
33654500, 38314100, 240, 165, Pn, 318, 1890, -12544, 40, 10, 48070
33654500, 38314100, 240, 39, Pn, 171, 1860, -18151, 8, 2, 48072
33654500, 38314100, 240, 0, Pn, 0, 1300, -79320, 0, 0, 48224
33654500, 38314100, 300, 600, Pn, 745, 3630, -12264, 70, 23, 49404
33654500, 38314100, 180, 318, Pn, 680, 7500, -5867, 88, 21, 52829
33654500, 38314100, 300, 520, Nex, 958, 1930, -19070, 144, 36, 53582
33654500, 38314100, 240, 555, Pn, 700, 7530, -18771, 100, 25, 53757
33654500, 38314100, 240, 413, Pn, 2457, 1300, -70800, 120, 30, 53761
33654500, 38314100, 240, 420, Pn, 2296, 7400, -25298, 120, 30, 53769
33654500, 38314100, 240, 439, Pn, 1881, 3630, -6907, 96, 24, 53880
33654500, 38314100, 240, 298, Nex, 475, 1830, 11831, 60, 15, 54093
33654500, 38314100, 240, 180, Nex, 382, 1810, 12872, 54, 7, 54169
33654500, 38314100, 300, 546, Pn, 2685, 3650, -10956, 152, 38, 54196
33654500, 38314100, 120, 20, Lv, 87, 1890, -25561, 4, 1, 54226
33654500, 38314100, 240, 595, Pn, 958, 3700, -4799, 164, 41, 54232
33654500, 38314100, 360, 275, Pn, 577, 1300, -6943, 80, 20, 54255
33654500, 38314100, 300, 493, Nex, 785, 3630, 3013, 136, 34, 54340
33654500, 38314100, 420, 537, Pn, 919, 3630, -45332, 152, 38, 54401
33654500, 38314100, 240, 344, Pn, 1977, 1630, -20022, 102, 25, 54419
33654500, 38314100, 300, 272, Pn, 1532, 7400, -1887, 88, 22, 54499
33654500, 38314100, 240, 331, Pn, 1533, 1890, -18685, 80, 20, 54640
33654500, 38314100, 360, 413, Pn, 2457, 1300, 1732, 120, 30, 54801
33654500, 38314100, 300, 127, Pn, 761, 7410, -1860, 40, 10, 54947
33654500, 38314100, 304, 0, Nex, 0, , 0, 0, 0, 54947
33654500, 38314100, 180, 66, Nex, 163, 1630, 278, 12, 3, 60051
33654500, 38314100, 240, 42, Nex, 124, 1630, -1683, 8, 2, 60057
33654500, 38314100, 240, 462, Nex, 1176, 1300, 132, 98, 20, 60101
33654500, 38314100, 300, 165, Nex, 315, 1300, 1632, 40, 11, 60208
33654500, 38314100, 300, 262, Nex, 380, 1300, -403, 48, 12, 60408
33654500, 38314100, 300, 190, Nex, 330, 1300, -609, 38, 10, 60408
33654500, 38314100, 240, 645, Nex, 820, 1630, 3676, 122, 25, 61011
33654500, 38314100, 240, 534, Pn, 1683, 3630, 6450, 156, 39, 62001
33654500, 38314100, 240, 515, Pn, 1212, 1300, 351, 116, 29, 62011
33654500, 38314100, 420, 662, Pn, 888, 3630, -3835, 134, 34, 62015
33654500, 38314100, 420, 144, Pn, 386, 3630, 1994, 40, 10, 62015
33654500, 38314100, 240, 287, Pn, 1099, 1300, 544, 78, 20, 62017
33654500, 38314100, 240, 225, Pn, 537, 1300, 308, 68, 17, 62021
33654500, 38314100, 240, 18, Pn, 85, 1300, 6780, 4, 1, 62021
33654500, 38314100, 360, 190, Pn, 776, 3630, 1263, 48, 17, 64411
33654500, 38314100, 300, 17, Lv, 87, 3630, -6813, 4, 1, 64421
33654500, 38314100, 240, 242, Pn, 1386, 1230, -40671, 68, 17, 64601
33654500, 38314100, 240, 17, Lv, 87, 1300, -3495, 4, 1, 65525
33654500, 38314100, 240, 415, Pn, 848, 1810, -8152, 124, 31, 69231
33654500, 38314100, 240, 429, Pn, 906, 1810, 5856, 128, 32, 69231
33654500, 38314100, 360, 356, Mn, 1958, 1300, -48455, 106, 26, 80301
33654500, 38314100, 480, 14, Sluz, 16, 6280, 430, 4, 2, 103053
33654500, 38314100, 270, 14, Sluz, 24, 4390, -6283, 2, 1, 103075
33654500, 38314100, 360, 14, Sluz, 24, 4390, -243, 2, 1, 164411
33722000, 33472200, 210, 150, Ex, 345, 3800, -1590, 24, 6, 101
33722000, 33472200, 210, 150, Ex, 341, 3800, -960, 24, 6, 103
33722000, 33472200, 210, 150, Ex, 352, 3800, -229, 24, 6, 105
33722000, 33472200, 240, 176, Ex, 392, 1098, -161, 28, 7, 112
33722000, 33472200, 210, 202, Ex, 451, 1510, -865, 32, 8, 114
33722000, 33472200, 210, 174, Ex, 397, 1510, -587, 28, 7, 116
33722000, 33472200, 330, 144, Ex, 339, 3800, -871, 24, 6, 120
33722000, 33472200, 330, 119, Ex, 288, 3800, -830, 20, 5, 122
33722000, 33472200, 330, 147, Ex, 341, 3800, -513, 24, 6, 124
33722000, 33472200, 330, 196, Ex, 441, 3800, -597, 32, 8, 126
33722000, 33472200, 330, 174, Ex, 402, 3800, -970, 28, 7, 128
33722000, 33472200, 210, 150, Ex, 361, 3800, -962, 24, 6, 131
33722000, 33472200, 210, 147, Ex, 339, 1510, -2121, 24, 6, 140
33722000, 33472200, 210, 149, Ex, 346, 1510, -1380, 24, 6, 142
33722000, 33472200, 210, 198, Ex, 432, 1510, -968, 32, 8, 144
33722000, 33472200, 330, 175, Ex, 404, 3505, -481, 28, 7, 220
33722000, 33472200, 120, 185, Ex, 412, 6800, -1711, 28, 7, 240
33722000, 33472200, 150, 177, Ex, 420, 3800, -89, 28, 7, 407
33722000, 33472200, 150, 411, Ex, 842, 3830, -651, 64, 16, 442
33722000, 33472200, 120, 176, Ex, 398, 1510, -686, 28, 7, 502
33722000, 33472200, 120, 185, Ex, 412, 6800, -633, 28, 7, 504
33722000, 33472200, 120, 185, Ex, 412, 6800, -1011, 28, 7, 506
33722000, 33472200, 120, 185, Ex, 412, 1510, -228, 28, 7, 510
33722000, 33472200, 120, 185, Ex, 412, 6800, -864, 28, 7, 512
33722000, 33472200, 150, 149, Ex, 338, 3710, -795, 24, 6, 514
33722000, 33472200, 120, 185, Ex, 412, 6800, -274, 28, 7, 516
33722000, 33472200, 330, 172, Ex, 388, 3505, -192, 28, 7, 520
33722000, 33472200, 330, 223, Ex, 491, 3800, -156, 36, 9, 522
33722000, 33472200, 330, 174, Ex, 389, 1510, -1239, 28, 7, 544
33722000, 33472200, 240, 97, Ex, 245, 1510, -303, 16, 4, 546
33722000, 33472200, 210, 122, Ex, 289, 3800, -775, 20, 5, 591
33722000, 33472200, 210, 91, R, 215, 1502, -662, 16, 4, 640
33722000, 33472200, 210, 166, R, 359, 3620, -395, 28, 7, 820
33722000, 33472200, 210, 166, R, 358, 3620, -722, 28, 7, 824
33722000, 33472200, 210, 166, R, 358, 3620, -469, 28, 7, 826
33722000, 33472200, 210, 166, R, 359, 3620, -994, 28, 7, 828
33722000, 33472200, 210, 166, R, 359, 3620, -529, 28, 7, 830
33722000, 33472200, 210, 166, R, 358, 3620, -844, 28, 7, 832
33722000, 33472200, 210, 166, R, 358, 3620, -1308, 28, 7, 834
33722000, 33472200, 210, 166, R, 359, 3620, -772, 28, 7, 836
33722000, 33472200, 210, 166, R, 358, 3620, -515, 28, 7, 838
33722000, 33472200, 210, 191, R, 404, 3620, -1298, 32, 8, 840
33722000, 33472200, 210, 191, R, 403, 3620, -1083, 32, 8, 842
33722000, 33472200, 210, 191, R, 404, 3620, -1682, 32, 8, 844
